chr	start	end	strand	pvalue	qvalue	meth.diff
CP045903.1	16607837	16607839	*	0.0019007715791652	0.00409377224789073	12.962962962963
CP045903.1	16749840	16749842	*	0.00788417697853529	0.00409377224789073	-12.5
CP045903.1	16767839	16767841	*	0.000435600842629729	0.00409377224789073	18.1818181818182
CP045903.1	17126634	17126636	*	0.0118422359802424	0.00409377224789073	-12.1951219512195
CP045903.1	17185151	17185153	*	0.00879737653307907	0.00409377224789073	13.8888888888889
CP045903.1	17213284	17213286	*	0.00117948276468417	0.00409377224789073	-18.1818181818182
CP045903.1	17665954	17665956	*	0.00618293014193983	0.00409377224789073	12.5
CP045903.1	17682867	17682869	*	0.00629398237634012	0.00409377224789073	11.3636363636364
CP045903.1	17858058	17858060	*	0.0109602612914171	0.00409377224789073	10.1694915254237
CP045903.1	17955164	17955166	*	0.00249749113780695	0.00409377224789073	-12.5
CP045903.1	18325763	18325765	*	0.00207242769484991	0.00409377224789073	-11.6279069767442
CP045903.1	18426757	18426759	*	0.0039151279099534	0.00409377224789073	-10.9090909090909
CP045903.1	18461096	18461098	*	0.00399281030131247	0.00409377224789073	-15.625
CP045903.1	18557181	18557183	*	0.00659011891467905	0.00409377224789073	12.1951219512195
CP045903.1	18648402	18648404	*	0.00276039665363469	0.00409377224789073	-12.2448979591837
CP045903.1	18778338	18778340	*	0.00264659363666566	0.00409377224789073	13.6363636363636
CP045903.1	18921228	18921230	*	0.00224460000993016	0.00409377224789073	-11.1111111111111
CP045904.1	18731	18733	*	0.00599644210340245	0.00409377224789073	13.953488372093
CP045904.1	38499	38501	*	0.0064573369929664	0.00409377224789073	10.4166666666667
CP045904.1	48909	48911	*	0.0338237569228949	0.00409377224789073	-17.7327935222672
CP045904.1	48960	48962	*	0.00234976934557042	0.00409377224789073	-13.1578947368421
CP045904.1	73771	73773	*	0.003904609809635	0.00409377224789073	-15
CP045904.1	74820	74822	*	0.00011291606717819	0.00409377224789073	23.6842105263158
CP045904.1	75366	75368	*	0.0218157402925073	0.00409377224789073	-10.6421714664019
CP045904.1	82732	82734	*	0.017369566580212	0.00409377224789073	-10.5263157894737
CP045904.1	85246	85248	*	0.000581440087889081	0.00409377224789073	-15.1515151515152
CP045904.1	93034	93036	*	0.00120674776570914	0.00409377224789073	-17.4603174603175
CP045904.1	118774	118776	*	0.00360786796111633	0.00409377224789073	-13.6363636363636
CP045904.1	127106	127108	*	0.00513649176696819	0.00409377224789073	-15
CP045904.1	295250	295252	*	0.00521918948201033	0.00409377224789073	12
CP045904.1	500977	500979	*	0.0151813349445423	0.00409377224789073	15.0966183574879
CP045904.1	504206	504208	*	0.0167770663601147	0.00409377224789073	13.4943181818182
CP045904.1	504230	504232	*	0.00122620656233189	0.00409377224789073	11.5384615384615
CP045904.1	510569	510571	*	0.0152761132512115	0.00409377224789073	-12.090112640801
CP045904.1	513507	513509	*	0.00690452912585832	0.00409377224789073	-10.3448275862069
CP045904.1	520644	520646	*	0.0794880529545886	0.00409377224789073	-10.1851851851852
CP045904.1	675834	675836	*	0.00139855199959495	0.00409377224789073	11.3207547169811
CP045904.1	1088999	1089001	*	0.00250858897688726	0.00409377224789073	15.3846153846154
CP045904.1	1206394	1206396	*	0.00094157516514028	0.00409377224789073	15.7894736842105
CP045904.1	1262504	1262506	*	1.27937493591526e-05	0.00409377224789073	18.6046511627907
CP045904.1	1307661	1307663	*	0.00517517165118293	0.00409377224789073	-15.3846153846154
CP045904.1	1574694	1574696	*	0.00513649176832126	0.00409377224789073	15
CP045904.1	1947132	1947134	*	0.00813502114976586	0.00409377224789073	12.5
CP045904.1	2019848	2019850	*	0.00100325907581749	0.00409377224789073	-10.5263157894737
CP045904.1	2230731	2230733	*	0.00093920710475634	0.00409377224789073	14.2857142857143
CP045904.1	2412570	2412572	*	0.000247591551505336	0.00409377224789073	16.2162162162162
CP045904.1	2885372	2885374	*	0.015758131409052	0.00409377224789073	-10.1694915254237
CP045904.1	3205737	3205739	*	0.00736984882502864	0.00409377224789073	-12.7659574468085
CP045904.1	3268775	3268777	*	0.00271736406157459	0.00409377224789073	12.7659574468085
CP045904.1	3301483	3301485	*	0.00641882761752973	0.00409377224789073	-10.6382978723404
CP045904.1	3448095	3448097	*	0.00641882761754415	0.00409377224789073	-10.6382978723404
CP045904.1	3448098	3448100	*	0.00641882761754414	0.00409377224789073	-10.6382978723404
CP045904.1	3730092	3730094	*	0.00251689025028986	0.00409377224789073	-17.0212765957447
CP045904.1	3755992	3755994	*	0.00442635465742297	0.00409377224789073	15.1515151515152
CP045904.1	4297727	4297729	*	0.0025805915689352	0.00409377224789073	-12.2448979591837
CP045904.1	4469149	4469151	*	0.00421787696087396	0.00409377224789073	-12.7659574468085
CP045904.1	4538457	4538459	*	0.0284538348625468	0.00409377224789073	11.9920053297801
CP045904.1	4695184	4695186	*	0.000692893858132617	0.00409377224789073	16.6666666666667
CP045904.1	4903990	4903992	*	0.00480092614408987	0.00409377224789073	-15.1515151515152
CP045904.1	4929550	4929552	*	0.00618293014193746	0.00409377224789073	12.5
CP045904.1	4929565	4929567	*	0.00276953618083351	0.00409377224789073	-14.2857142857143
CP045904.1	5206117	5206119	*	0.00316415579802994	0.00409377224789073	11.1111111111111
CP045904.1	5241626	5241628	*	0.0097152108449342	0.00409377224789073	-11.1111111111111
CP045904.1	5370862	5370864	*	0.00288873005987723	0.00409377224789073	-11.7647058823529
CP045904.1	5492148	5492150	*	0.00122620656233228	0.00409377224789073	-11.5384615384615
CP045904.1	5494938	5494940	*	0.00925759838350458	0.00409377224789073	-10.2040816326531
CP045904.1	5801759	5801761	*	0.000909819616460193	0.00409377224789073	12.2448979591837
CP045904.1	5805667	5805669	*	0.00221961173209375	0.00409377224789073	-14.2857142857143
CP045904.1	5858833	5858835	*	0.00258958410604365	0.00409377224789073	-10.5263157894737
CP045904.1	5889030	5889032	*	0.00687647860465831	0.00409377224789073	-13.8888888888889
CP045904.1	5991588	5991590	*	0.000830690855579382	0.00409377224789073	18.1818181818182
CP045904.1	6126052	6126054	*	0.0109530958821165	0.00409377224789073	-11.5384615384615
CP045904.1	6185375	6185377	*	0.00407531219165848	0.00409377224789073	10.6382978723404
CP045904.1	6277056	6277058	*	0.0125938935266894	0.00409377224789073	-11.1111111111111
CP045904.1	6600225	6600227	*	0.000670874933232842	0.00409377224789073	-11.2676056338028
CP045904.1	6639028	6639030	*	0.00346920869356674	0.00409377224789073	10.5263157894737
CP045904.1	7076854	7076856	*	0.00934646716911523	0.00409377224789073	-11.5384615384615
CP045904.1	7274231	7274233	*	0.00991321769739041	0.00409377224789073	-10.6382978723404
CP045904.1	7307026	7307028	*	0.00177186990864624	0.00409377224789073	10.2040816326531
CP045904.1	7347331	7347333	*	0.00358386623623787	0.00409377224789073	16.1290322580645
CP045904.1	7452510	7452512	*	0.00621234198880862	0.00409377224789073	-15
CP045904.1	7767387	7767389	*	0.000113876421004264	0.00409377224789073	16.6666666666667
CP045904.1	7989566	7989568	*	0.00953023993101728	0.00409377224789073	11.7647058823529
CP045904.1	8024031	8024033	*	0.0014607686103533	0.00409377224789073	17.6470588235294
CP045904.1	8070914	8070916	*	0.00155274715413736	0.00409377224789073	13.0434782608696
CP045904.1	8303035	8303037	*	0.00675851770961915	0.00409377224789073	-13.3333333333333
CP045904.1	8474414	8474416	*	0.000672319836207401	0.00409377224789073	11.3207547169811
CP045904.1	8967191	8967193	*	0.0130755089006101	0.00409377224789073	10.8695652173913
CP045904.1	9193289	9193291	*	0.000787423998621423	0.00409377224789073	-15.9090909090909
CP045904.1	9253118	9253120	*	0.00404343204970619	0.00409377224789073	-11.6279069767442
CP045904.1	9272378	9272380	*	0.00612024492843764	0.00409377224789073	-12.2448979591837
CP045904.1	9881794	9881796	*	0.0139088779103977	0.00409377224789073	-12.1212121212121
CP045904.1	9996199	9996201	*	0.00421787696200053	0.00409377224789073	-12.7659574468085
CP045904.1	10073869	10073871	*	0.0103184934305951	0.00409377224789073	-13.1578947368421
CP045904.1	10388608	10388610	*	0.00532304292084443	0.00409377224789073	-12.7659574468085
CP045904.1	10414170	10414172	*	0.011951576496749	0.00409377224789073	-12.5
CP045904.1	10482958	10482960	*	0.00242117763640111	0.00409377224789073	-13.5135135135135
CP045904.1	10488805	10488807	*	0.00399340465197557	0.00409377224789073	-11.1111111111111
CP045904.1	10514303	10514305	*	0.00227132613287992	0.00409377224789073	15.7894736842105
CP045904.1	10540735	10540737	*	0.00358267199442369	0.00409377224789073	-14.6341463414634
CP045904.1	10629754	10629756	*	0.00549930965552087	0.00409377224789073	-11.3207547169811
CP045904.1	10688957	10688959	*	0.00480823446386676	0.00409377224789073	-11.5384615384615
CP045904.1	11151727	11151729	*	0.00342009009714154	0.00409377224789073	14.2857142857143
CP045904.1	11232875	11232877	*	0.00135782540026809	0.00409377224789073	13.953488372093
CP045904.1	11325182	11325184	*	0.000648305942554326	0.00409377224789073	13.6363636363636
CP045904.1	11512327	11512329	*	0.0257560765762823	0.00409377224789073	-10.5263157894737
CP045904.1	11619589	11619591	*	0.00644240175415407	0.00409377224789073	-10.5263157894737
CP045904.1	11677203	11677205	*	0.0033923048308388	0.00409377224789073	11.6279069767442
CP045904.1	11823158	11823160	*	0.000547282316534731	0.00409377224789073	-12.7659574468085
CP045904.1	11868188	11868190	*	0.000529504397680627	0.00409377224789073	-14.2857142857143
CP045904.1	12013949	12013951	*	0.000685118477246688	0.00409377224789073	15.3846153846154
CP045904.1	12153629	12153631	*	0.00497410435550183	0.00409377224789073	13.3333333333333
CP045904.1	12184644	12184646	*	0.00271736406157539	0.00409377224789073	-12.7659574468085
CP045904.1	12198719	12198721	*	0.00475008514560904	0.00409377224789073	10.8695652173913
CP045904.1	12219092	12219094	*	0.00673423826792114	0.00409377224789073	-11.1111111111111
CP045904.1	12284805	12284807	*	0.00544491029653057	0.00409377224789073	13.6363636363636
CP045904.1	12310530	12310532	*	0.00201325266444778	0.00409377224789073	12
CP045904.1	12583485	12583487	*	0.00214922005764229	0.00409377224789073	13.3333333333333
CP045904.1	12871507	12871509	*	0.0106376150980168	0.00409377224789073	10.8695652173913
CP045904.1	13268418	13268420	*	0.00482938507999298	0.00409377224789073	-13.1578947368421
CP045904.1	13470442	13470444	*	0.00587361637055296	0.00409377224789073	13.3333333333333
CP045904.1	13762147	13762149	*	0.00108437588886223	0.00409377224789073	15
CP045904.1	13919737	13919739	*	0.00241431229949162	0.00409377224789073	-12.2448979591837
CP045904.1	13938114	13938116	*	0.0061083728153013	0.00409377224789073	-10.5263157894737
CP045904.1	13972227	13972229	*	0.011951576496749	0.00409377224789073	-12.5
CP045904.1	14026608	14026610	*	0.0031350192555015	0.00409377224789073	12.7659574468085
CP045904.1	14082667	14082669	*	0.00330163335300745	0.00409377224789073	-16.1290322580645
CP045904.1	14092840	14092842	*	0.000944376198643153	0.00409377224789073	17.6470588235294
CP045904.1	14098032	14098034	*	0.00610200662201261	0.00409377224789073	-12.5
CP045904.1	14134502	14134504	*	0.0467663172226644	0.00409377224789073	-13.2352941176471
CP045904.1	14134879	14134881	*	0.000941575164889616	0.00409377224789073	15.7894736842105
CP045904.1	14228264	14228266	*	0.014498939927078	0.00409377224789073	10.2040816326531
CP045904.1	14704417	14704419	*	9.88492449291045e-05	0.00409377224789073	28.9473684210526
CP045904.1	15283723	15283725	*	0.00136010546450387	0.00409377224789073	-11.1111111111111
CP045904.1	15462396	15462398	*	0.00132422370523	0.00409377224789073	-14.2857142857143
CP045904.1	15592483	15592485	*	0.00623774896958459	0.00409377224789073	14.7058823529412
CP045904.1	15645771	15645773	*	0.0028225451555194	0.00409377224789073	18.1818181818182
CP045904.1	15819074	15819076	*	0.000700725943785638	0.00409377224789073	12.1621621621622
CP045904.1	15902067	15902069	*	0.000571133125294617	0.00409377224789073	-10.2941176470588
CP045904.1	16194514	16194516	*	0.0731367789280873	0.00409377224789073	10.3125
CP045904.1	16207799	16207801	*	0.0147935916598208	0.00409377224789073	11.3207547169811
CP045904.1	16509782	16509784	*	0.00462058347047751	0.00409377224789073	-13.953488372093
CP045904.1	16596149	16596151	*	0.00177385735450028	0.00409377224789073	13.0434782608696
CP045904.1	16801207	16801209	*	0.00453865726986557	0.00409377224789073	-12.5
CP045904.1	16899044	16899046	*	0.00390768526369922	0.00409377224789073	13.953488372093
CP045904.1	16899438	16899440	*	0.143770193567056	0.00409377224789073	11.160857051487
CP045904.1	16904066	16904068	*	0.00547912199254455	0.00409377224789073	-12.8571428571429
CP045904.1	16913059	16913061	*	9.69595568405218e-06	0.00409377224789073	-13.4615384615385
CP045904.1	16934916	16934918	*	0.00359433524655092	0.00409377224789073	11.6279069767442
CP045904.1	16938218	16938220	*	0.0083671321388153	0.00409377224789073	-11.1111111111111
CP045904.1	16954601	16954603	*	0.00536108996676098	0.00409377224789073	-10.5263157894737
CP045904.1	16959217	16959219	*	0.00972635189251621	0.00409377224789073	12
CP045904.1	16963972	16963974	*	0.0089082690302022	0.00409377224789073	-10.1694915254237
CP045904.1	16976118	16976120	*	0.00466472776333808	0.00409377224789073	10.2040816326531
CP045904.1	17037742	17037744	*	0.000179954008236724	0.00409377224789073	-18.1818181818182
CP045904.1	17041834	17041836	*	0.0171848864107827	0.00409377224789073	-12.1212121212121
CP045904.1	17047040	17047042	*	0.000938158508706392	0.00409377224789073	13.6363636363636
CP045904.1	17083849	17083851	*	0.00836713213883696	0.00409377224789073	-11.1111111111111
CP045904.1	17084877	17084879	*	0.00953772220822708	0.00409377224789073	-10.1694915254237
CP045904.1	17092802	17092804	*	0.000787261945955847	0.00409377224789073	15.3846153846154
CP045904.1	17120482	17120484	*	0.0139736303105123	0.00409377224789073	10.9090909090909
CP045904.1	17123344	17123346	*	0.0546342000811077	0.00409377224789073	12.3673469387755
CP045904.1	17132363	17132365	*	0.00748302409529935	0.00409377224789073	-13.5135135135135
CP045904.1	17141908	17141910	*	0.166057282804529	0.00409377224789073	10.4147465437788
CP045904.1	17239649	17239651	*	0.00330558767893968	0.00409377224789073	14.2857142857143
CP045904.1	17303268	17303270	*	0.00620201826552546	0.00409377224789073	-11.9047619047619
CP045904.1	17357048	17357050	*	0.000211742324543172	0.00409377224789073	-15
CP045904.1	17499052	17499054	*	0.00116203422276687	0.00409377224789073	12.1951219512195
CP045904.1	17652857	17652859	*	0.00323022093293952	0.00409377224789073	-10.8695652173913
CP045904.1	17870660	17870662	*	0.010663608126299	0.00409377224789073	-12.1212121212121
CP045904.1	17903197	17903199	*	0.0157800291398685	0.00409377224789073	-11.6279069767442
CP045904.1	18011862	18011864	*	0.0143080417938379	0.00409377224789073	10.5263157894737
CP045904.1	18111737	18111739	*	0.00491278805510415	0.00409377224789073	11.3636363636364
CP045904.1	18377773	18377775	*	0.000869369865026118	0.00409377224789073	-13.1578947368421
CP045905.1	16491	16493	*	0.00061048180598391	0.00409377224789073	17.8062678062678
CP045905.1	22397	22399	*	0.00367534938741282	0.00409377224789073	10.9090909090909
CP045905.1	40008	40010	*	0.000797191614885221	0.00409377224789073	11.8421052631579
CP045905.1	41816	41818	*	0.00156971457595343	0.00409377224789073	12.5
CP045905.1	49122	49124	*	0.00705604445063138	0.00409377224789073	-11.1111111111111
CP045905.1	73161	73163	*	0.00678082486420445	0.00409377224789073	10.8695652173913
CP045905.1	73713	73715	*	0.0478220253725902	0.00409377224789073	10.7638888888889
CP045905.1	138779	138781	*	0.00160851731589195	0.00409377224789073	14.6341463414634
CP045905.1	1211897	1211899	*	0.00613645187338199	0.00409377224789073	-10.2040816326531
CP045905.1	1428464	1428466	*	0.002549618904656	0.00409377224789073	-10.9090909090909
CP045905.1	1580033	1580035	*	0.00575038608867864	0.00409377224789073	12.1951219512195
CP045905.1	2136778	2136780	*	0.00014768699054066	0.00409377224789073	12.7659574468085
CP045905.1	2308633	2308635	*	0.00102790257403307	0.00409377224789073	-17.6470588235294
CP045905.1	2347765	2347767	*	0.00659294778780168	0.00409377224789073	10.7142857142857
CP045905.1	2421821	2421823	*	0.00360472591805428	0.00409377224789073	11.1111111111111
CP045905.1	2645247	2645249	*	0.00293659420346587	0.00409377224789073	-12.5
CP045905.1	2648148	2648150	*	0.00195653255308821	0.00409377224789073	15.1515151515152
CP045905.1	2652486	2652488	*	0.00412073287453248	0.00409377224789073	11.7647058823529
CP045905.1	2985367	2985369	*	0.00880663821280103	0.00409377224789073	-14.2857142857143
CP045905.1	3029123	3029125	*	0.0136909686988453	0.00409377224789073	-11.9047619047619
CP045905.1	3046374	3046376	*	0.00198563915857317	0.00409377224789073	-12.2448979591837
CP045905.1	3118700	3118702	*	0.0197218596221227	0.00409377224789073	-10.5263157894737
CP045905.1	3232900	3232902	*	0.00268645847760484	0.00409377224789073	-11.1111111111111
CP045905.1	3507186	3507188	*	0.0101603299196242	0.00409377224789073	-12.1951219512195
CP045905.1	3581462	3581464	*	0.00580540571240661	0.00409377224789073	11.9047619047619
CP045905.1	3652398	3652400	*	0.00873223366151471	0.00409377224789073	-11.1111111111111
CP045905.1	3655023	3655025	*	0.000332012029867496	0.00409377224789073	12.1951219512195
CP045905.1	3665875	3665877	*	0.000799298243702805	0.00409377224789073	-13.3333333333333
CP045905.1	3756828	3756830	*	0.0225993686227324	0.00409377224789073	-10.4166666666667
CP045905.1	3919803	3919805	*	0.00135782540026849	0.00409377224789073	-13.953488372093
CP045905.1	3946022	3946024	*	0.0137117242848352	0.00409377224789073	-10.4166666666667
CP045905.1	4014504	4014506	*	0.00878860416137922	0.00409377224789073	-13.5135135135135
CP045905.1	4154982	4154984	*	0.00240395794036821	0.00409377224789073	-10.9090909090909
CP045905.1	4300884	4300886	*	0.00954359822052881	0.00409377224789073	-13.5135135135135
CP045905.1	4357374	4357376	*	0.0017197850769775	0.00409377224789073	12.5
CP045905.1	4704075	4704077	*	0.0116428188437185	0.00409377224789073	11.6279069767442
CP045905.1	5168559	5168561	*	0.00320373525141763	0.00409377224789073	11.6279069767442
CP045905.1	5435214	5435216	*	0.00813502114980606	0.00409377224789073	12.5
CP045905.1	5520569	5520571	*	0.00415345005932057	0.00409377224789073	12.1951219512195
CP045905.1	5554060	5554062	*	0.00066019410416543	0.00409377224789073	-11.1111111111111
CP045905.1	5598121	5598123	*	0.00258044584668015	0.00409377224789073	17.6470588235294
CP045905.1	5605038	5605040	*	0.00325774531668319	0.00409377224789073	-15.3846153846154
CP045905.1	5623835	5623837	*	0.00543885301757772	0.00409377224789073	-11.9047619047619
CP045905.1	5642111	5642113	*	0.00465982263730507	0.00409377224789073	-14.6341463414634
CP045905.1	5646646	5646648	*	0.00125478990326451	0.00409377224789073	15
CP045905.1	5723311	5723313	*	0.0110395223682094	0.00409377224789073	12.5
CP045905.1	5749038	5749040	*	0.000729307374393503	0.00409377224789073	12.2448979591837
CP045905.1	5760298	5760300	*	0.00787696781510014	0.00409377224789073	-13.953488372093
CP045905.1	6060486	6060488	*	0.00140051346828697	0.00409377224789073	10.7142857142857
CP045905.1	6072992	6072994	*	0.00269464892337635	0.00409377224789073	13.0434782608696
CP045905.1	6425792	6425794	*	0.0148739501106767	0.00409377224789073	10.6382978723404
CP045905.1	6834865	6834867	*	0.0150791524534387	0.00409377224789073	10.8695652173913
CP045905.1	6899315	6899317	*	0.00532304292084548	0.00409377224789073	-12.7659574468085
CP045905.1	6904624	6904626	*	0.00264659363666913	0.00409377224789073	-13.6363636363636
CP045905.1	7097592	7097594	*	0.000868655188471902	0.00409377224789073	-17.6470588235294
CP045905.1	7422918	7422920	*	0.00335808820472466	0.00409377224789073	-10.4166666666667
CP045905.1	7641233	7641235	*	0.00661682964098477	0.00409377224789073	12.2448979591837
CP045905.1	7734600	7734602	*	0.0129183490551392	0.00409377224789073	-10.9090909090909
CP045905.1	7753050	7753052	*	0.00233799540697346	0.00409377224789073	17.6470588235294
CP045905.1	7838274	7838276	*	0.00613645187338197	0.00409377224789073	-10.2040816326531
CP045905.1	8004316	8004318	*	0.00153768285166154	0.00409377224789073	11.5384615384615
CP045905.1	8335569	8335571	*	0.00467784623712568	0.00409377224789073	-13.8888888888889
CP045905.1	8429311	8429313	*	0.00316582349672084	0.00409377224789073	12.2448979591837
CP045905.1	8563879	8563881	*	0.00142546640628367	0.00409377224789073	15.625
CP045905.1	8637457	8637459	*	0.00487244509944611	0.00409377224789073	-12.2448979591837
CP045905.1	8729910	8729912	*	0.00606378382272626	0.00409377224789073	14.2857142857143
CP045905.1	8912360	8912362	*	0.000964921928264287	0.00409377224789073	12.7659574468085
CP045905.1	9287951	9287953	*	0.00703092139781206	0.00409377224789073	-12.5
CP045905.1	9421103	9421105	*	0.00991321769734938	0.00409377224789073	-10.6382978723404
CP045905.1	9629630	9629632	*	0.0101012498823571	0.00409377224789073	-10.8108108108108
CP045905.1	9906236	9906238	*	0.000460851511066767	0.00409377224789073	-13.6363636363636
CP045905.1	10137254	10137256	*	0.00451366213509997	0.00409377224789073	14.7058823529412
CP045905.1	10165085	10165087	*	0.000450204400146204	0.00409377224789073	-14.5454545454545
CP045905.1	10167349	10167351	*	0.000763339513903881	0.00409377224789073	18.1818181818182
CP045905.1	10171514	10171516	*	0.000586895454752636	0.00409377224789073	-13.953488372093
CP045905.1	10195729	10195731	*	0.00106559486931621	0.00409377224789073	11.3207547169811
CP045905.1	10241050	10241052	*	0.00509972947191978	0.00409377224789073	11.9047619047619
CP045905.1	10273660	10273662	*	0.00075749413726819	0.00409377224789073	-10.2040816326531
CP045905.1	10276801	10276803	*	0.00359988971437945	0.00409377224789073	-13.953488372093
CP045905.1	10884730	10884732	*	0.0139736303105122	0.00409377224789073	-10.9090909090909
CP045905.1	10931131	10931133	*	0.00361546580422124	0.00409377224789073	-13.3333333333333
CP045905.1	10940770	10940772	*	0.0143687033969661	0.00409377224789073	-11.1111111111111
CP045905.1	10956174	10956176	*	0.00149790166901769	0.00409377224789073	-15.7894736842105
CP045905.1	10965999	10966001	*	0.00211915664415606	0.00409377224789073	-13.6363636363636
CP045905.1	11011615	11011617	*	0.00169886335070628	0.00409377224789073	15
CP045905.1	11046325	11046327	*	0.00503166887436606	0.00409377224789073	-10.8695652173913
CP045905.1	11189948	11189950	*	0.00246221635103683	0.00409377224789073	11.7647058823529
CP045905.1	11309722	11309724	*	0.0178098191717294	0.00409377224789073	10.2040816326531
CP045905.1	11404279	11404281	*	0.00358386623623258	0.00409377224789073	-16.1290322580645
CP045905.1	11462798	11462800	*	8.12349892355845e-05	0.00409377224789073	16.6666666666667
CP045905.1	11673164	11673166	*	0.00130880874695384	0.00409377224789073	-12.7659574468085
CP045905.1	11744937	11744939	*	0.00097573504491367	0.00409377224789073	-15.3846153846154
CP045905.1	11920517	11920519	*	0.000622744004077674	0.00409377224789073	-18.4210526315789
CP045905.1	12402361	12402363	*	0.00526041286832537	0.00409377224789073	16.2162162162162
CP045905.1	12456640	12456642	*	0.0091389666921484	0.00409377224789073	12.2448979591837
CP045905.1	12498774	12498776	*	0.00394673532978832	0.00409377224789073	-11.1111111111111
CP045905.1	13142761	13142763	*	0.00535839521992846	0.00409377224789073	-14.0350877192982
CP045905.1	13263688	13263690	*	0.00879737653941854	0.00409377224789073	13.8888888888889
CP045905.1	13302987	13302989	*	0.00984613078267195	0.00409377224789073	-10.2040816326531
CP045905.1	13338903	13338905	*	0.00936414371363194	0.00409377224789073	-10.7142857142857
CP045905.1	13561129	13561131	*	0.00423896676686859	0.00409377224789073	13.6363636363636
CP045905.1	13601495	13601497	*	0.0160687028943294	0.00409377224789073	11.7647058823529
CP045905.1	13604979	13604981	*	0.00566673347666647	0.00409377224789073	-12.2448979591837
CP045905.1	13694653	13694655	*	0.00498311671359246	0.00409377224789073	-10.1694915254237
CP045905.1	13976504	13976506	*	0.00147440147864323	0.00409377224789073	-10.8695652173913
CP045905.1	13996866	13996868	*	0.0104020266815587	0.00409377224789073	12.7659574468085
CP045905.1	14181469	14181471	*	0.00599285578842783	0.00409377224789073	-13.1578947368421
CP045905.1	14195506	14195508	*	0.006136451873382	0.00409377224789073	10.2040816326531
CP045905.1	14425766	14425768	*	0.00736984882502864	0.00409377224789073	-12.7659574468085
CP045905.1	14448212	14448214	*	0.000918519214407862	0.00409377224789073	10.5263157894737
CP045905.1	14549328	14549330	*	0.00112698477808259	0.00409377224789073	13.0434782608696
CP045905.1	15203162	15203164	*	0.00546233434142052	0.00409377224789073	-11.1111111111111
CP045905.1	15304138	15304140	*	0.000241767197187421	0.00409377224789073	-15.6862745098039
CP045905.1	15529672	15529674	*	0.00871086540108908	0.00409377224789073	10.2040816326531
CP045905.1	15843830	15843832	*	0.00249969730684121	0.00409377224789073	13.8888888888889
CP045905.1	15985858	15985860	*	0.0107569011238043	0.00409377224789073	-11.3636363636364
CP045905.1	16019566	16019568	*	0.008080476339763	0.00409377224789073	-14.2857142857143
CP045905.1	16298571	16298573	*	0.000889719750109529	0.00409377224789073	10.3448275862069
CP045905.1	16593217	16593219	*	0.00142494379209486	0.00409377224789073	11.1111111111111
CP045905.1	16602453	16602455	*	0.00204613337425979	0.00409377224789073	-10.7142857142857
CP045905.1	16654374	16654376	*	0.000149787539456821	0.00409377224789073	23.0769230769231
CP045905.1	16977753	16977755	*	0.000692893858132529	0.00409377224789073	-16.6666666666667
CP045906.1	160611	160613	*	0.000871719543752242	0.00409377224789073	16.6666666666667
CP045906.1	188197	188199	*	0.00420311269046148	0.00409377224789073	-13.1578947368421
CP045906.1	619158	619160	*	0.00226691535729482	0.00409377224789073	-13.1147540983607
CP045906.1	902269	902271	*	0.00193934310444817	0.00409377224789073	13.953488372093
CP045906.1	1250297	1250299	*	0.0041971925442315	0.00409377224789073	-10.2040816326531
CP045906.1	1260585	1260587	*	0.00101484603657092	0.00409377224789073	15.7894736842105
CP045906.1	1523438	1523440	*	0.0015013298616785	0.00409377224789073	10.5263157894737
CP045906.1	1882748	1882750	*	0.0063788251085663	0.00409377224789073	-10.8695652173913
CP045906.1	1899366	1899368	*	0.00391553114972805	0.00409377224789073	10.7142857142857
CP045906.1	2262723	2262725	*	0.00890874512531563	0.00409377224789073	-13.0434782608696
CP045906.1	2323798	2323800	*	0.00420532436945434	0.00409377224789073	-12.2448979591837
CP045906.1	2326020	2326022	*	0.00167197514356965	0.00409377224789073	12
CP045906.1	2446311	2446313	*	0.00538708675371584	0.00409377224789073	10.6382978723404
CP045906.1	2485865	2485867	*	0.00404343204969869	0.00409377224789073	-11.6279069767442
CP045906.1	2486301	2486303	*	0.00748302409532309	0.00409377224789073	13.5135135135135
CP045906.1	2529507	2529509	*	0.00147893587233408	0.00409377224789073	11.3207547169811
CP045906.1	2603729	2603731	*	0.0817153917199781	0.00409377224789073	13.9140271493213
CP045906.1	2813352	2813354	*	0.000860226655407447	0.00409377224789073	12.2448979591837
CP045906.1	2814876	2814878	*	0.00987887757159687	0.00409377224789073	10.4166666666667
CP045906.1	2864688	2864690	*	0.0025895841060439	0.00409377224789073	10.5263157894737
CP045906.1	2932399	2932401	*	0.00198850947765211	0.00409377224789073	15
CP045906.1	3067786	3067788	*	0.00415345005932057	0.00409377224789073	-12.1951219512195
CP045906.1	3323513	3323515	*	0.00121893306822814	0.00409377224789073	-15.3846153846154
CP045906.1	3326097	3326099	*	0.00069289385813333	0.00409377224789073	16.6666666666667
CP045906.1	3363293	3363295	*	0.00831268590444078	0.00409377224789073	13.3333333333333
CP045906.1	3406714	3406716	*	0.00138713744793161	0.00409377224789073	-14.6341463414634
CP045906.1	3495247	3495249	*	0.00318034591683343	0.00409377224789073	-12
CP045906.1	3549222	3549224	*	0.00508825560075553	0.00409377224789073	10.6382978723404
CP045906.1	3555699	3555701	*	0.00113566397746411	0.00409377224789073	18.75
CP045906.1	3631969	3631971	*	0.00948235532463907	0.00409377224789073	12.8205128205128
